parkCode,states,fullName,designation,latitude,longitude,latLong,fee_usd,fee_type,fee_description
grfa,VA,Great Falls Park,Park,38.98776107,-77.25128326,"lat:38.98776107, long:-77.25128326",15.0,Great Falls Entrance Fee- Motorcycle,Admits one single private motorcycle and its passengers. Individuals 15 years of age and younger are admitted free of charge. Also valid for entrance into the Chesapeake and Ohio Canal National Historical Park.
grfa,VA,Great Falls Park,Park,38.98776107,-77.25128326,"lat:38.98776107, long:-77.25128326",10.0,Great Falls Entrance Fee - Person,"Admits one individual when entering by foot, bicycle, or equestrian. Individuals 15 years old and younger are admitted free of charge. Is also valid for entrance into the Chesapeake and Ohio Canal National Historical Park."
grsp,VA,Green Springs,,38.037099,-78.189823,"lat:38.037099, long:-78.189823",0.0,No Entrance,The land and buildings within the District are privately owned.
jame,VA,Historic Jamestowne Part of Colonial National Historical Park,Part of Colonial National Historical Park,37.2065,-76.7538,"lat:37.2065, long:-76.7538",30.0,For those without a National Park or Inter-agency pass the following fees will apply:,"Fees
$30 per adult (age 16 and above) - pass good for 7 Days to include Yorktown Battlefield.
$45 Colonial National Historical Park Annual Pass - pass good for card bearer and three adults at Historic Jamestowne and Yorktown Battlefield for a 12 Month period : NOTE: All adults entering Historic Jamestowne on a Colonial Annual Pass will be charged an additional $15.00 per adult for each visit (Preservation Virginia fee). Visits to Yorktown Battlefield will be free for those 12 months.
Phone 757-856-1250."
jame,VA,Historic Jamestowne Part of Colonial National Historical Park,Part of Colonial National Historical Park,37.2065,-76.7538,"lat:37.2065, long:-76.7538",0.0,Holders of the following passes will be admitted to Historic Jamestowne at no additional charge:,"* Interagency Access and Golden Access Pass
* Interagency Military Pass
Phone 757-856-1250 for further information."
jame,VA,Historic Jamestowne Part of Colonial National Historical Park,Part of Colonial National Historical Park,37.2065,-76.7538,"lat:37.2065, long:-76.7538",15.0,All other National Park pass holders will be charged an additional $15.00 per adult  to cover the Preservation Virginia fee,"All other National Park pass holders will be charged an additional $15.00 per adult entering on the pass to cover the Preservation Virginia entrance fee. These passes include:
* Interagency Annual Pass
* Interagency Senior Pass
* Golden Age Pass
* Colonial National Historical Park Annual Pass
* Preservation Virginia Membership Card - ($15.00 per adult NPS fee)
Phone 757-856-1250 for further information."
mawa,VA,Maggie L Walker National Historic Site,National Historic Site,37.54781499,-77.43746979,"lat:37.54781499, long:-77.43746979",0.0,Fees,There is no fee to visit Maggie L. Walker National Historic Site.
mana,VA,Manassas National Battlefield Park,National Battlefield Park,38.81710063,-77.5353468,"lat:38.81710063, long:-77.5353468",0.0,No Entrance Fee,Manassas National Battlefield Park is a fee free park
pete,VA,Petersburg National Battlefield,National Battlefield,37.19109957,-77.47594865,"lat:37.19109957, long:-77.47594865",0.0,Petersburg National Battlefield has no entrance fees,There is no fee to enter Petersburg National Battlefield and passes are not available for purchase.
prwi,VA,Prince William Forest Park,Park,38.58589108,-77.38910997,"lat:38.58589108, long:-77.38910997",20.0,Prince William Forest Park Vehicle Entrance Fee,"Per single passenger vehicle or motorcycle (less than 14 passengers), valid for 7 consecutive days. If someone on the motorcycle has a valid National Park Service annual or lifetime pass, no entrance fee is charged."
prwi,VA,Prince William Forest Park,Park,38.58589108,-77.38910997,"lat:38.58589108, long:-77.38910997",10.0,Prince William Forest Park Individual Entrance Fee,Per person walk-in or bike-in valid for 7 consecutive days.
prwi,VA,Prince William Forest Park,Park,38.58589108,-77.38910997,"lat:38.58589108, long:-77.38910997",15.0,Prince William Forest Park Motorcycle Entrance Fee,"Per single motorcycle, valid for 7 consecutive days. If someone on the motorcycle has a valid National Park Service annual or lifetime pass, no entrance fee is charged."
rich,VA,Richmond National Battlefield Park,National Battlefield Park,37.48774472,-77.29107785,"lat:37.48774472, long:-77.29107785",0.0,No entrance fee,"Richmond National Battlefield Park does not have an entrance fee. The parking lot at Tredegar Iron Works charges a nominal parking fee, and limited free public parking is available nearby."
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",30.0,Shenandoah Entrance Fee - Single Vehicle,"This fee covers unlimited entry for one vehicle and all passengers for seven consecutive days, beginning on the day of purchase. Vehicles must be private, noncommercial, and with a seating capacity of 15 or less."
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",25.0,Shenandoah Entrance Fee - Single Motorcycle,"Covers entry for one motorcycle and one passenger for seven consecutive days, beginning on the day of purchase."
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",15.0,Shenandoah Entrance Fee - Individual Person,"The fee for walk-up or bicycling visitors, when 16 years of age or older (children under 16 are admitted for free). Includes entering the Park by all means other than a private, non-commercial vehicle. A family traveling together shall pay no more than the vehicle fee."
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",25.0,Shenandoah Entrance Fee - Commercial Tour (1-6 Passengers),The total cost is calculated: $25 + $10 per passenger
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",75.0,Shenandoah Entrance Fee - Commercial Tour (7-15 Passengers),"This entry fee is based upon the total capacity of a vehicle that can carry 7-15 passengers, regardless of the actual number of passengers."
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",100.0,Shenandoah Entrance Fee - Commercial Tour (16-25 Passengers),"This entry fee is based upon the total capacity of a vehicle that can carry 16-25 passengers, regardless of the actual number of passengers"
shen,VA,Shenandoah National Park,National Park,38.49236644,-78.46907715,"lat:38.49236644, long:-78.46907715",200.0,Shenandoah Entrance Fee - Commercial Tour (26+ Passengers),"This entry fee is based upon the total capacity of a vehicle that can carry 26 or more passengers, regardless of the actual number of passengers"
wotr,VA,Wolf Trap National Park for the Performing Arts,,38.93854526,-77.265089,"lat:38.93854526, long:-77.265089",0.0,No Entrance Fee,There is no entrance fee at Wolf Trap National Park for the Performing Arts.
york,VA,Yorktown Battlefield Part of Colonial National Historical Park,Part of Colonial National Historical Park,37.2195,-76.4983,"lat:37.2195, long:-76.4983",15.0,Yorktown Battlefield,"Yorktown Battlefield is part of Colonial National Historical Park. For information about park fees visit Colonial National Historical Park's Fee Page here.
https://www.nps.gov/colo/planyourvisit/fees.htm"
mabi,VT,Marsh - Billings - Rockefeller National Historical Park,National Historical Park,43.63348732,-72.53424638,"lat:43.63348732, long:-72.53424638",0.0,Entrance is Free,"Entrance to the National Park is free.

Fees for guided tours of the Mansion are as follows:
$9.00 adults age 16-61
$5.00 seniors age 62 and over **
$1.00 for children age 15 and under
** Commercial Bus tour groups $9.00 per individual

Tickets for tours can be purchased in advance at www.recreation.gov or by calling 877-444-6777. Availability of walk-up tickets is not guaranteed."
ebla,WA,Ebey's Landing National Historical Reserve,National Historical Reserve,48.21403036,-122.6877213,"lat:48.21403036, long:-122.6877213",0.0,General Entrance,Ebey's Reserve is open to the public year-round with no admittance fee.
ebla,WA,Ebey's Landing National Historical Reserve,National Historical Reserve,48.21403036,-122.6877213,"lat:48.21403036, long:-122.6877213",10.0,Fort Ebey State Park,"The 3 state parks (Fort Ebey, Fort Casey, and Ebey's Landing - all located within the Reserve boundaries) require the Washington State Park Discover Pass."
ebla,WA,Ebey's Landing National Historical Reserve,National Historical Reserve,48.21403036,-122.6877213,"lat:48.21403036, long:-122.6877213",10.0,Fort Casey State Park,"The 3 state parks (Fort Ebey, Fort Casey, and Ebey's Landing - all located within the Reserve boundaries) require the Washington State Park Discover Pass."
ebla,WA,Ebey's Landing National Historical Reserve,National Historical Reserve,48.21403036,-122.6877213,"lat:48.21403036, long:-122.6877213",10.0,Ebey's Landing State Park,"The 3 state parks (Fort Ebey, Fort Casey, and Ebey's Landing - all located within the Reserve boundaries) require the Washington State Park Discover Pass."
klse,WA,Klondike Gold Rush - Seattle Unit National Historical Park,National Historical Park,47.5993663,-122.3319664,"lat:47.5993663, long:-122.3319664",0.0,free,Fee free park
laro,WA,Lake Roosevelt National Recreation Area,National Recreation Area,48.17148735,-118.3513713,"lat:48.17148735, long:-118.3513713",8.0,Boat Launch Weekly Permit,This pass is valid for seven consecutive days. Purchase a pass online at https://www.pay.gov/public/form/start/656441199.
laro,WA,Lake Roosevelt National Recreation Area,National Recreation Area,48.17148735,-118.3513713,"lat:48.17148735, long:-118.3513713",45.0,Boat Launch Annual Pass,The annual boat launch permit is good from the time of purchase through the calendar year.
laro,WA,Lake Roosevelt National Recreation Area,National Recreation Area,48.17148735,-118.3513713,"lat:48.17148735, long:-118.3513713",23.0,In-Season Camping Fee,The In-Season Camping Fee is current from May 1st - September 30th.
laro,WA,Lake Roosevelt National Recreation Area,National Recreation Area,48.17148735,-118.3513713,"lat:48.17148735, long:-118.3513713",11.5,Off-Season Camping Fee,The Off-Season Camping Fee is from October 1st - April 30th.
mora,WA,Mount Rainier National Park,National Park,46.86075416,-121.7043885,"lat:46.86075416, long:-121.7043885",30.0,Mount Rainier Single Vehicle Fee,"Grants unlimited entry for one vehicle and passengers for seven consecutive days. Vehicle must be private, noncommercial, and with a seating capacity of 15 or less."
mora,WA,Mount Rainier National Park,National Park,46.86075416,-121.7043885,"lat:46.86075416, long:-121.7043885",15.0,"Mount Rainier ""Per Person"" Fee",Walk-up or single bicycle fee. Grants unlimited entry for seven consecutive days.
mora,WA,Mount Rainier National Park,National Park,46.86075416,-121.7043885,"lat:46.86075416, long:-121.7043885",25.0,Mount Rainier Motorcycle Fee,Grants unlimited entry for one motorcycle and passenger for seven consecutive days.
mora,WA,Mount Rainier National Park,National Park,46.86075416,-121.7043885,"lat:46.86075416, long:-121.7043885",20.0,Mount Rainier Campground Fee,"Fee per site, nightly, for camping in Cougar Rock, Ohanapecosh, and White River campgrounds. Learn more about camping at Mount Rainier at https://www.nps.gov/mora/planyourvisit/campgrounds.htm"
mora,WA,Mount Rainier National Park,National Park,46.86075416,-121.7043885,"lat:46.86075416, long:-121.7043885",60.0,Mount Rainier Campground Fee - Groups,"Fee for group sites, nightly, in Cougar Rock and Ohanapecosh campgrounds. Group sites accommodate 25 to 40 people depending on site. There are no group sites in White River Campground. For more information about camping at Mount Rainier: https://www.nps.gov/mora/planyourvisit/campgrounds.htm"
